,customer_id,call_failure,complaints,subscription_length,charge_amount,seconds_of_use,frequency_of_use,frequency_of_sms,distinct_called_numbers,age_group,tariff_plan,status,age,customer_value,churn
344,344,0,0,12,0,1435,16,13,8,2,Pay as you go,active,25,123.795,False
345,345,11,0,11,0,6133,131,70,36,1,contractual,active,15,729.52,False
346,346,7,0,9,0,8673,161,58,34,4,Pay as you go,active,45,365.85,False
347,347,3,0,10,2,2593,35,16,13,3,Pay as you go,active,30,169.12,False
348,348,0,0,3,0,4130,30,200,4,3,Pay as you go,active,30,966.4,False
349,349,0,1,3,0,1228,9,0,1,2,Pay as you go,active,25,55.665,True
350,350,10,0,41,0,4550,79,16,22,3,Pay as you go,active,30,249.16,False
351,351,2,0,42,0,498,13,18,9,2,Pay as you go,non-active,25,103.995,False
352,352,12,0,40,0,2633,68,370,29,3,Pay as you go,active,30,1588.04,False
353,353,12,0,41,0,4378,74,12,40,1,Pay as you go,active,15,310.86,False
354,354,5,0,41,0,2573,66,13,38,1,Pay as you go,active,15,216.645,False
355,355,13,0,41,1,3955,90,43,33,3,Pay as you go,active,30,333.8,False
356,356,6,0,41,0,2540,47,296,23,3,Pay as you go,active,30,1287.48,False
357,357,15,0,40,2,9295,129,155,48,3,Pay as you go,active,30,996.96,False
358,358,9,0,41,0,13953,177,11,49,3,Pay as you go,active,30,609.2,False
359,359,9,0,41,1,4695,91,13,30,3,Pay as you go,active,30,243.44,False
360,360,8,0,41,0,6098,103,18,17,3,Pay as you go,active,30,320.04,False
361,361,11,0,41,0,2418,62,19,22,3,Pay as you go,non-active,30,175.2,False
362,362,27,0,41,3,15320,233,65,37,3,Pay as you go,active,30,882.12,False
363,363,6,0,41,1,3275,35,494,13,3,Pay as you go,active,30,2108.4,False
364,364,11,0,40,0,15665,190,161,35,2,Pay as you go,active,25,1437.975,False
365,365,5,0,40,1,6680,94,197,31,3,Pay as you go,active,30,1058.96,False
366,366,2,0,40,0,1055,22,11,16,2,Pay as you go,non-active,25,97.965,False
367,367,4,0,41,0,890,22,24,13,3,Pay as you go,non-active,30,132.48,False
368,368,2,0,40,0,180,8,11,5,2,Pay as you go,non-active,25,57.96,True
369,369,5,0,40,0,7688,135,395,48,2,Pay as you go,active,25,2129.535,False
370,370,9,0,40,1,11645,162,22,52,4,Pay as you go,active,45,350.175,False
371,371,10,0,40,1,6898,83,119,42,2,Pay as you go,active,25,849.645,False
372,372,25,1,36,0,1135,55,27,22,2,Pay as you go,non-active,25,175.05,True
373,373,23,0,39,8,10615,101,12,47,5,Pay as you go,active,55,178.74,False
374,374,15,0,39,1,5998,106,37,29,2,Pay as you go,active,25,441.18,False
375,375,3,0,37,0,3020,30,11,19,3,Pay as you go,active,30,166.0,False
376,376,11,1,38,0,3170,49,20,21,3,Pay as you go,non-active,30,208.76,True
377,377,11,1,39,0,2448,52,45,36,3,Pay as you go,non-active,30,280.0,True
378,378,2,1,39,0,313,10,11,7,3,Pay as you go,non-active,30,56.92,True
379,379,3,0,39,0,1848,33,11,11,3,Pay as you go,active,30,119.24,False
380,380,5,0,36,1,6965,105,25,27,5,Pay as you go,active,55,143.55,False
381,381,2,0,39,0,808,15,20,9,4,Pay as you go,non-active,45,70.575,True
382,382,2,0,39,1,518,12,15,7,5,Pay as you go,active,55,30.45,False
383,383,27,1,34,3,16255,246,11,85,2,Pay as you go,active,25,792.045,False
384,384,8,0,37,3,7145,124,282,38,2,contractual,active,25,1596.105,False
385,385,4,0,39,0,3898,90,13,33,2,Pay as you go,active,25,237.96,False
386,386,5,0,38,0,1845,52,49,25,3,Pay as you go,non-active,30,271.88,False
387,387,8,0,39,0,2960,61,186,28,2,Pay as you go,active,25,972.945,False
388,388,6,1,30,1,1495,44,204,16,2,contractual,active,25,987.255,True
389,389,6,0,29,0,1748,47,41,73,4,Pay as you go,active,45,147.375,False
390,390,13,0,30,0,880,33,21,12,2,Pay as you go,non-active,25,135.585,False
391,391,2,0,29,0,1005,18,32,8,4,Pay as you go,non-active,45,105.575,False
392,392,12,0,28,0,1405,40,30,18,2,Pay as you go,active,25,200.025,False
393,393,4,0,28,0,3405,69,19,28,3,Pay as you go,active,30,214.96,False
394,394,4,0,21,0,1875,34,39,19,2,Pay as you go,active,25,261.405,False
395,395,18,0,20,1,6573,149,96,47,2,contractual,active,25,734.49,False
396,396,14,0,18,0,9113,179,84,45,4,Pay as you go,active,45,442.3,False
397,397,10,0,19,3,3033,53,42,24,3,Pay as you go,active,30,291.44,False
398,398,4,0,12,1,4570,48,226,15,3,Pay as you go,active,30,1088.72,False
399,399,5,0,12,1,1668,27,11,12,3,Pay as you go,active,30,111.8,True
400,400,6,0,35,0,4190,63,0,12,3,Pay as you go,active,30,170.12,False
401,401,0,0,36,0,0,0,0,0,2,Pay as you go,non-active,25,0.0,False
402,402,8,0,34,0,2273,52,348,19,3,Pay as you go,active,30,1485.0,False
403,403,8,0,35,0,4018,58,0,30,1,Pay as you go,active,15,224.18,False
404,404,1,0,35,0,2213,50,0,28,1,Pay as you go,active,15,124.465,False
405,405,9,0,35,1,3595,74,21,23,3,Pay as you go,active,30,230.76,False
406,406,2,0,35,0,2180,31,274,13,3,Pay as you go,active,30,1184.44,False
407,407,11,0,34,2,8935,113,133,38,3,Pay as you go,active,30,893.92,False
408,408,5,0,35,0,13593,161,0,39,3,Pay as you go,active,30,550.16,False
409,409,5,0,35,1,4335,75,0,20,3,Pay as you go,active,30,176.4,False
410,410,4,0,35,0,5738,87,0,7,3,Pay as you go,active,30,233.0,False
411,411,7,0,35,0,2058,46,0,12,3,Pay as you go,non-active,30,84.16,False
412,412,23,0,35,3,14960,217,43,27,3,Pay as you go,active,30,779.08,False
413,413,2,0,35,1,2915,19,472,3,3,Pay as you go,active,30,2005.36,False
414,414,7,0,34,0,15305,174,139,25,2,Pay as you go,active,25,1322.055,False
415,415,1,0,34,1,6320,78,175,21,3,Pay as you go,active,30,955.92,False
416,416,0,0,34,0,695,6,0,6,2,Pay as you go,non-active,25,31.545,False
417,417,0,0,35,0,530,6,2,3,3,Pay as you go,non-active,30,29.44,False
418,418,0,1,34,0,0,0,0,0,2,Pay as you go,non-active,25,0.0,True
419,419,1,0,34,0,7328,119,373,38,2,Pay as you go,active,25,2013.615,False
420,420,5,0,34,1,11285,146,0,42,4,Pay as you go,active,45,285.775,False
421,421,6,0,34,1,6538,67,97,32,2,Pay as you go,active,25,733.725,False
422,422,21,1,30,0,775,39,5,12,2,Pay as you go,non-active,25,59.13,True
423,423,19,0,33,8,10255,85,0,37,5,Pay as you go,active,55,155.1,False
424,424,11,1,33,1,5638,90,15,19,2,Pay as you go,active,25,325.26,True
425,425,0,0,31,0,2660,14,0,9,3,Pay as you go,active,30,106.96,False
426,426,7,0,32,0,2810,33,0,11,3,Pay as you go,non-active,30,113.72,True
427,427,7,1,33,0,2088,36,23,26,3,Pay as you go,non-active,30,176.96,True
428,428,0,0,33,0,0,0,0,0,3,Pay as you go,non-active,30,0.0,True
429,429,0,0,33,0,1488,17,0,1,3,Pay as you go,active,30,60.2,False
430,430,1,0,30,1,6605,89,3,17,5,Pay as you go,active,55,104.91,False
431,431,0,0,33,0,0,0,0,0,4,Pay as you go,non-active,45,0.0,True
432,432,0,0,33,0,0,0,0,0,5,Pay as you go,active,55,0.0,False
433,433,23,0,28,3,15895,230,0,75,2,Pay as you go,active,25,725.625,False
434,434,4,0,31,3,6785,108,260,28,2,contractual,active,25,1480.185,False
435,435,0,0,33,0,3538,74,0,23,2,Pay as you go,active,25,162.54,False
436,436,1,0,32,0,1485,36,27,15,3,Pay as you go,non-active,30,168.84,False
437,437,4,0,33,0,2600,45,164,18,2,Pay as you go,active,25,857.025,False
438,438,2,0,24,1,1135,28,182,6,2,contractual,active,25,871.335,False
439,439,2,0,23,0,1388,31,19,63,4,Pay as you go,active,45,82.975,False
440,440,9,0,24,0,520,17,0,2,2,Pay as you go,non-active,25,24.165,False
441,441,0,0,23,0,0,0,10,0,4,Pay as you go,non-active,45,25.0,False
442,442,8,0,22,0,1045,24,8,8,2,Pay as you go,active,25,84.105,False
443,443,0,0,22,0,3045,53,0,18,3,Pay as you go,active,30,123.92,False
444,444,0,0,15,0,1515,18,17,9,2,Pay as you go,active,25,145.485,False
445,445,14,0,14,1,6213,133,74,37,2,contractual,active,25,618.57,False
446,446,10,0,12,0,8753,163,62,35,4,Pay as you go,active,45,377.9,False
447,447,6,0,13,3,2673,37,20,14,3,Pay as you go,active,30,188.4,False
448,448,0,0,6,1,4210,32,204,5,3,Pay as you go,active,30,985.68,False
449,449,1,0,6,1,1308,11,0,2,3,Pay as you go,active,30,52.76,True
450,450,12,0,38,2,4970,81,26,32,3,Pay as you go,active,30,306.04,False
451,451,4,0,39,0,918,15,28,19,3,Pay as you go,non-active,30,149.32,False
452,452,14,0,37,2,3053,70,380,39,3,Pay as you go,active,30,1644.92,False
453,453,14,0,38,2,4798,76,22,50,1,Pay as you go,active,15,389.07,False
454,454,7,0,38,2,2993,68,23,48,2,Pay as you go,active,25,241.245,False
455,455,15,0,38,3,4375,92,53,43,3,Pay as you go,active,30,390.68,False
456,456,8,0,38,2,2960,49,306,33,3,Pay as you go,active,30,1344.36,False
457,457,17,0,37,4,9715,131,165,58,3,contractual,active,30,1053.84,False
458,458,11,0,38,2,14373,179,21,59,3,Pay as you go,active,30,666.08,False
459,459,11,0,38,3,5115,93,23,40,3,Pay as you go,active,30,300.32,False
460,460,10,0,38,2,6518,105,28,27,3,Pay as you go,active,30,376.92,False
461,461,13,0,38,0,2838,64,29,32,3,Pay as you go,non-active,30,232.08,False
462,462,29,0,38,5,15740,235,75,47,3,Pay as you go,active,30,939.0,False
463,463,8,0,38,3,3695,37,504,23,3,Pay as you go,active,30,2165.28,False
464,464,13,0,37,2,16085,192,171,45,2,Pay as you go,active,25,1501.965,False
465,465,7,0,37,3,7100,96,207,41,3,Pay as you go,active,30,1115.84,False
466,466,4,0,37,0,1475,24,21,26,2,Pay as you go,non-active,25,161.955,False
467,467,6,0,38,0,1310,24,34,23,3,Pay as you go,non-active,30,189.36,False
468,468,4,0,37,0,600,10,21,15,2,Pay as you go,non-active,25,121.95,True
469,469,7,0,37,2,8108,137,405,58,3,Pay as you go,active,30,1949.8,False
470,470,11,0,37,3,12065,164,32,62,4,Pay as you go,active,45,385.725,False
471,471,12,0,37,3,7318,85,129,52,2,Pay as you go,active,25,913.635,False
472,472,27,1,33,0,1555,57,37,32,3,Pay as you go,non-active,30,212.48,True
473,473,25,0,36,10,11035,103,22,57,5,contractual,active,55,200.07,False
474,474,17,0,36,3,6418,108,47,39,2,Pay as you go,active,25,505.17,False
475,475,5,0,34,2,3440,32,21,29,3,Pay as you go,active,30,222.88,False
476,476,13,1,35,0,3590,51,30,31,3,Pay as you go,non-active,30,265.64,True
477,477,13,1,36,0,2868,54,55,46,3,Pay as you go,non-active,30,336.88,True
478,478,4,0,36,0,733,12,21,17,3,Pay as you go,non-active,30,113.8,True
479,479,5,0,36,2,2268,35,21,21,4,Pay as you go,active,45,110.075,False
480,480,7,0,33,3,7385,107,35,37,5,Pay as you go,active,55,164.88,False
481,481,4,0,36,0,1228,17,30,19,4,Pay as you go,non-active,45,106.125,True
482,482,4,0,36,3,938,14,25,17,5,Pay as you go,active,55,51.78,False
483,483,29,0,31,5,16675,248,21,95,2,Pay as you go,active,25,856.035,False
484,484,10,0,34,5,7565,126,292,48,2,contractual,active,25,1660.095,False
485,485,6,0,36,2,4318,92,23,43,3,Pay as you go,active,30,268.4,False
486,486,7,1,35,0,2265,54,59,35,3,Pay as you go,non-active,30,328.76,True
487,487,10,0,36,2,3380,63,196,38,2,Pay as you go,active,25,1036.935,False
488,488,8,0,27,3,1915,46,214,26,2,contractual,active,25,1051.245,False
489,489,8,0,26,2,2168,49,51,83,4,Pay as you go,active,45,182.925,False
490,490,15,0,27,0,1300,35,31,22,3,Pay as you go,non-active,30,177.4,False
491,491,4,0,26,0,1425,20,42,18,4,Pay as you go,non-active,45,141.125,False
492,492,14,0,25,2,1825,42,40,28,2,Pay as you go,active,25,264.015,False
493,493,6,0,25,2,3825,71,29,38,3,Pay as you go,active,30,271.84,False
494,494,6,0,18,2,2295,36,49,29,2,Pay as you go,active,25,325.395,False
495,495,20,0,17,3,6993,151,106,57,2,contractual,active,25,798.48,False
496,496,16,0,15,2,9533,181,94,55,5,Pay as you go,active,55,286.71,False
497,497,12,0,16,5,3453,55,52,34,3,Pay as you go,active,30,348.32,False
498,498,6,0,9,3,4990,50,236,25,3,Pay as you go,active,30,1145.6,False
499,499,7,1,9,3,2088,29,21,22,3,Pay as you go,active,30,168.68,True
500,500,4,0,38,0,3770,61,0,2,2,Pay as you go,active,25,172.395,False
501,501,0,0,39,0,0,0,0,0,2,Pay as you go,non-active,25,0.0,False
502,502,6,0,37,0,1853,50,338,9,2,Pay as you go,active,25,1606.635,False
503,503,6,0,38,0,3598,56,0,20,1,Pay as you go,active,15,200.97,False
504,504,0,0,38,0,1793,48,0,18,1,Pay as you go,active,15,101.255,False
505,505,7,0,38,0,3175,72,11,13,3,Pay as you go,active,30,173.88,False
506,506,0,0,38,0,1760,29,264,3,3,Pay as you go,active,30,1127.56,False
507,507,9,0,37,0,8515,111,123,28,3,Pay as you go,active,30,837.04,False
508,508,3,0,38,0,13173,159,0,29,3,Pay as you go,active,30,533.28,False
509,509,3,0,38,0,3915,73,0,10,3,Pay as you go,active,30,159.52,False
510,510,2,0,38,0,5318,85,0,15,2,Pay as you go,active,25,243.135,False
511,511,5,0,38,0,1638,44,0,2,3,Pay as you go,non-active,30,67.28,False
512,512,21,0,38,1,14540,215,33,17,3,Pay as you go,active,30,722.2,False
513,513,0,0,38,0,2495,17,462,7,3,Pay as you go,active,30,1948.48,False
514,514,5,0,37,0,14885,172,129,15,2,Pay as you go,active,25,1258.065,False
515,515,0,0,37,0,5900,76,165,11,3,Pay as you go,active,30,899.04,False
516,516,0,0,37,0,275,4,0,1,2,Pay as you go,non-active,25,12.555,False
517,517,0,0,38,0,110,4,0,1,2,Pay as you go,non-active,25,5.13,False
518,518,0,0,37,0,0,0,0,0,2,Pay as you go,non-active,25,0.0,True
519,519,0,0,37,0,6908,117,363,28,2,Pay as you go,active,25,1949.625,False
520,520,3,0,37,0,10865,144,0,32,3,Pay as you go,active,30,440.36,False
521,521,4,0,37,0,6118,65,87,22,2,Pay as you go,active,25,669.735,False
522,522,19,0,33,0,355,37,0,2,2,Pay as you go,non-active,25,17.64,True
523,523,17,0,36,6,9835,83,0,27,4,Pay as you go,active,45,247.95,False
524,524,9,1,36,0,5218,88,5,9,2,Pay as you go,active,25,261.27,True
525,525,0,0,34,0,2240,12,0,4,3,Pay as you go,active,30,90.08,False
526,526,5,0,35,0,2390,31,0,1,3,Pay as you go,non-active,30,96.84,True
527,527,5,0,36,0,1668,34,13,16,3,Pay as you go,non-active,30,120.08,True
528,528,0,0,36,0,0,0,0,0,3,Pay as you go,non-active,30,0.0,True
529,529,0,0,36,0,1068,15,0,3,3,Pay as you go,active,30,43.32,False
530,530,0,0,33,0,6185,87,0,7,4,Pay as you go,active,45,156.8,False
531,531,0,0,36,0,0,0,0,0,4,Pay as you go,non-active,45,0.0,True
532,532,0,0,36,0,0,0,0,0,5,Pay as you go,active,55,0.0,False
533,533,21,0,31,1,15475,228,0,65,2,Pay as you go,active,25,706.635,False
534,534,2,0,34,1,6365,106,250,18,2,contractual,active,25,1416.195,False
535,535,0,0,36,0,3118,72,0,13,2,Pay as you go,active,25,143.55,False
536,536,0,0,35,0,1065,34,17,5,3,Pay as you go,non-active,30,111.96,False
537,537,2,0,36,0,2180,43,154,8,2,Pay as you go,active,25,793.035,False
538,538,0,0,27,0,715,26,172,1,2,contractual,active,25,807.345,False
539,539,0,0,26,0,968,29,9,53,4,Pay as you go,active,45,47.425,False
540,540,7,0,27,0,100,15,0,3,2,Pay as you go,non-active,25,5.175,False
541,541,0,0,26,0,0,0,0,0,4,Pay as you go,non-active,45,0.0,False
542,542,6,0,25,0,625,22,0,2,2,Pay as you go,active,25,29.115,False
543,543,0,0,25,0,2625,51,0,8,3,Pay as you go,active,30,107.04,False
544,544,0,0,18,0,1095,16,7,6,2,Pay as you go,active,25,81.495,False
545,545,12,0,17,0,5793,131,64,27,1,contractual,active,15,677.82,False
546,546,8,0,15,0,8333,161,52,25,4,Pay as you go,active,45,342.35,False
547,547,4,0,16,1,2253,35,10,4,3,Pay as you go,active,30,131.52,False
548,548,0,0,9,0,3790,30,194,23,3,Pay as you go,active,30,928.8,False
549,549,0,1,9,0,888,9,0,3,3,Pay as you go,active,30,35.88,True
550,550,8,0,39,1,4485,77,37,21,3,Pay as you go,active,30,330.48,False
551,551,0,0,40,0,433,11,39,8,3,Pay as you go,non-active,30,173.76,False
552,552,10,0,38,1,2568,66,391,28,3,Pay as you go,active,30,1669.36,False
553,553,10,0,39,1,4313,72,33,39,1,Pay as you go,active,15,422.675,False
554,554,3,0,39,1,2508,64,34,37,2,Pay as you go,active,25,268.74,False
555,555,11,0,39,2,3890,88,64,32,3,Pay as you go,active,30,415.12,False
556,556,4,0,39,1,2475,45,317,22,4,Pay as you go,active,45,855.5,False
557,557,13,0,38,3,9230,127,176,47,3,Pay as you go,active,30,1078.28,False
558,558,7,0,39,1,13888,175,32,48,3,Pay as you go,active,30,690.52,False
559,559,7,0,39,2,4630,89,34,29,3,Pay as you go,active,30,324.76,False
560,560,6,0,39,1,6033,101,39,16,3,Pay as you go,active,30,401.36,False
561,561,9,1,39,0,2353,60,40,21,3,Pay as you go,non-active,30,256.52,False
562,562,25,0,39,4,15255,231,86,36,3,Pay as you go,active,30,963.44,False
563,563,4,0,39,2,3210,33,515,12,4,Pay as you go,active,45,1368.575,False
564,564,9,0,38,1,15600,188,182,34,2,Pay as you go,active,25,1529.46,False
565,565,3,0,38,2,6615,92,218,30,3,Pay as you go,active,30,1140.28,False
566,566,0,0,38,0,990,20,32,15,2,Pay as you go,non-active,25,189.45,False
567,567,2,0,39,0,825,20,45,12,3,Pay as you go,non-active,30,213.8,False
568,568,0,0,38,0,115,6,32,4,2,Pay as you go,non-active,25,149.445,True
569,569,3,0,38,1,7623,133,416,47,3,Pay as you go,active,30,1974.24,False
570,570,7,0,38,2,11580,160,43,51,4,Pay as you go,active,45,401.0,False
571,571,8,0,38,2,6833,81,140,41,2,Pay as you go,active,25,941.13,False
572,572,23,1,34,0,1070,53,48,21,3,Pay as you go,non-active,30,236.92,True
573,573,21,0,37,9,10550,99,33,46,5,Pay as you go,active,55,209.235,False
574,574,13,0,37,2,5933,104,58,28,3,Pay as you go,active,30,473.48,False
575,575,1,0,35,1,2955,28,32,18,3,Pay as you go,active,30,247.32,False
576,576,9,1,36,0,3105,47,41,20,3,Pay as you go,non-active,30,290.08,True
577,577,9,0,37,0,2383,50,66,35,4,Pay as you go,non-active,45,225.825,True
578,578,0,0,37,0,248,8,32,6,3,Pay as you go,non-active,30,138.24,True
579,579,1,0,37,1,1783,31,32,10,4,Pay as you go,active,45,125.35,False
580,580,3,0,34,2,6900,103,46,26,5,Pay as you go,active,55,174.045,False
581,581,0,0,37,0,743,13,41,8,4,Pay as you go,non-active,45,121.4,True
582,582,0,0,37,2,453,10,36,6,5,Pay as you go,active,55,60.945,False
583,583,25,0,32,4,16190,244,32,84,2,contractual,active,25,883.53,False
584,584,6,0,35,4,7080,122,303,37,3,contractual,active,30,1500.08,False
585,585,2,0,37,1,3833,88,34,32,3,Pay as you go,active,30,292.84,False
586,586,3,0,36,0,1780,50,70,24,4,Pay as you go,non-active,45,220.75,False
587,587,6,0,37,1,2895,59,207,27,2,Pay as you go,active,25,1064.43,False
588,588,4,0,28,2,1430,42,225,15,3,contractual,active,30,958.88,False
589,589,4,0,27,1,1683,45,62,72,5,Pay as you go,active,55,118.92,False
590,590,11,0,28,0,815,31,42,11,3,Pay as you go,non-active,30,201.84,False
591,591,0,0,27,0,940,16,53,7,4,Pay as you go,non-active,45,156.4,False
592,592,10,0,26,1,1340,38,51,17,2,Pay as you go,active,25,291.51,False
593,593,2,0,26,1,3340,67,40,27,3,Pay as you go,active,30,296.28,False
594,594,2,0,19,1,1810,32,60,18,3,Pay as you go,active,30,313.68,False
595,595,16,0,18,2,6508,147,117,46,2,contractual,active,25,825.975,False
596,596,12,0,16,1,9048,177,105,44,5,Pay as you go,active,55,295.875,False
597,597,8,0,17,4,2968,51,63,23,3,contractual,active,30,372.76,False
598,598,2,0,10,2,4505,46,247,14,3,Pay as you go,active,30,1170.04,False
599,599,3,0,10,2,1603,25,32,11,3,Pay as you go,active,30,193.12,True
600,600,8,0,37,0,4255,65,0,13,2,Pay as you go,active,25,194.4,False
601,601,0,0,38,0,0,0,0,0,2,Pay as you go,non-active,25,0.0,False
602,602,10,0,36,0,2338,54,327,20,2,Pay as you go,active,25,1579.14,False
603,603,10,0,37,0,4083,60,0,31,1,Pay as you go,active,15,227.865,False
604,604,3,0,37,0,2278,52,0,29,1,Pay as you go,active,15,128.15,False
605,605,11,0,37,0,3660,76,0,24,2,Pay as you go,active,25,168.12,False
606,606,4,0,37,0,2245,33,253,14,3,Pay as you go,active,30,1103.12,False
607,607,13,0,36,1,9000,115,112,39,3,Pay as you go,active,30,812.6,False
608,608,7,0,37,0,13658,163,0,40,3,Pay as you go,active,30,552.84,False
609,609,7,0,37,0,4400,77,0,21,3,Pay as you go,active,30,179.08,False
610,610,6,0,37,0,5803,89,0,8,2,Pay as you go,active,25,265.14,False
611,611,9,0,37,0,2123,48,0,13,3,Pay as you go,non-active,30,86.84,False
612,612,25,0,37,2,15025,219,22,28,3,Pay as you go,active,30,697.76,False
613,613,4,0,37,0,2980,21,451,4,3,Pay as you go,active,30,1924.04,False
614,614,9,0,36,0,15370,176,118,26,2,Pay as you go,active,25,1230.57,False
615,615,3,0,36,0,6385,80,154,22,3,Pay as you go,active,30,874.6,False
616,616,0,0,36,0,760,8,0,7,2,Pay as you go,non-active,25,34.56,False
617,617,2,0,37,0,595,8,0,4,2,Pay as you go,non-active,25,27.135,False
618,618,0,1,36,0,0,0,0,0,2,Pay as you go,non-active,25,0.0,True
619,619,3,0,36,0,7393,121,352,39,2,Pay as you go,active,25,1922.13,False
620,620,7,0,36,0,11350,148,0,43,3,Pay as you go,active,30,459.92,False
621,621,8,0,36,0,6603,69,76,33,2,Pay as you go,active,25,642.24,False
622,622,23,0,32,0,840,41,0,13,2,Pay as you go,non-active,25,39.645,True
623,623,21,0,35,7,10320,87,0,38,4,contractual,active,45,260.175,False
624,624,13,1,35,0,5703,92,0,20,2,Pay as you go,active,25,260.775,True
625,625,1,0,33,0,2725,16,0,10,3,Pay as you go,active,30,109.64,False
626,626,9,1,34,0,2875,35,0,12,2,Pay as you go,non-active,25,130.95,True
627,627,9,0,35,0,2153,38,2,27,3,Pay as you go,non-active,30,95.64,True
628,628,0,0,35,0,0,0,0,0,2,Pay as you go,non-active,25,0.0,True
629,629,1,0,35,0,1553,19,0,2,3,Pay as you go,active,30,62.88,False
630,630,3,0,32,0,6670,91,0,18,4,Pay as you go,active,45,169.025,False
631,631,0,0,35,0,513,1,0,3,4,Pay as you go,non-active,45,12.85,True
632,632,0,0,35,0,0,0,0,0,4,Pay as you go,active,45,0.0,False
633,633,25,0,30,2,15960,232,0,76,2,Pay as you go,active,25,728.64,False
634,634,6,0,33,2,6850,110,239,29,2,contractual,active,25,1388.7,False
635,635,2,0,35,0,3603,76,0,24,2,Pay as you go,active,25,165.555,False
636,636,3,0,34,0,1550,38,6,16,3,Pay as you go,non-active,30,87.52,False
637,637,6,0,35,0,2665,47,143,19,2,Pay as you go,active,25,765.54,False
638,638,4,0,26,0,1200,30,161,7,2,contractual,active,25,779.85,False
